 7.77245309e-02 2.13900182e-10
 7.82013685e-02 1.89165957e-10
 7.86782061e-02 5.20991934e-11
 7.91550437e-02 2.01572126e-11
 7.96318814e-02 1.84823629e-10
 8.01087190e-02 3.04183500e-10
 8.05855566e-02 2.27706572e-10
 8.10623942e-02 1.27858111e-10
 8.15392318e-02 1.45256122e-10
 8.20160694e-02 1.78519269e-10
 8.24929070e-02 1.13719593e-10
 8.29697447e-02 2.20895155e-11
 8.34465823e-02 4.53715281e-11
 8.39234199e-02 1.66799135e-10
 8.44002575e-02 2.79498379e-10
 8.48770951e-02 4.85334575e-10
 8.53539327e-02 1.31921155e-09
 8.58307703e-02 4.07098922e-09
 8.63076079e-02 9.90132450e-09
 8.67844456e-02 1.69693794e-08
 8.72612832e-02 2.04497467e-08
 8.77381208e-02 1.78418892e-08
 8.82149584e-02 1.18497888e-08
 8.86917960e-02 6.51364894e-09
 8.91686336e-02 3.28992642e-09
 8.96454712e-02 1.61218191e-09
 9.01223088e-02 8.12452679e-10
 9.05991465e-02 5.71087971e-10
 9.10759841e-02 5.84814975e-10
 9.15528217e-02 6.20748910e-10
 9.20296593e-02 7.21077108e-10
 9.25064969e-02 9.93494273e-10
 9.29833345e-02 1.35006672e-09
 9.34601721e-02 1.71029613e-09
 9.39370098e-02 2.21897041e-09
 9.44138474e-02 2.97726723e-09
 9.48906850e-02 3.76750568e-09
 9.53675226e-02 4.28296619e-09
 9.58443602e-02 4.67030642e-09
 9.63211978e-02 5.28965686e-09
 9.67980354e-02 5.51492348e-09
 9.72748730e-02 4.29499981e-09
 9.77517107e-02 2.18675637e-09
 9.82285483e-02 8.09030776e-10
 9.87053859e-02 1.12904077e-09
 9.91822235e-02 2.13659716e-09
 9.96590611e-02 5.98266588e-10
 1.00135899e-01 4.75486931e-09
 1.00612736e-01 5.31712699e-08
 1.01089574e-01 1.83127945e-07
 1.01566412e-01 3.52301878e-07
 1.02043249e-01 4.39020524e-07
 1.02520087e-01 3.69764365e-07
 1.02996924e-01 2.07693223e-07
 1.03473762e-01 7.19979912e-08
 1.03950600e-01 1.23804314e-08
 1.04427437e-01 6.00961326e-10
 1.04904275e-01 3.18051544e-10
 1.05381112e-01 1.04568681e-10
 1.05857950e-01 4.09373655e-11
 1.06334788e-01 3.20749580e-10
 1.06811625e-01 1.10912517e-09
 1.07288463e-01 2.08587090e-09
 1.07765301e-01 2.57406559e-09
 1.08242138e-01 2.67025249e-09
 1.08718976e-01 2.88423825e-09
 1.09195813e-01 3.53231988e-09
 1.09672651e-01 4.33266556e-09
 1.10149489e-01 3.94731123e-09
 1.10626326e-01 1.83224396e-09
 1.11103164e-01 3.32161093e-10
 1.11580001e-01 9.04401793e-10
 1.12056839e-01 2.74561586e-09
 1.12533677e-01 6.05940068e-09
 1.13010514e-01 9.22712230e-09
 1.13487352e-01 1.19926990e-08
 1.13964189e-01 8.20586653e-09
 1.14441027e-01 3.99535695e-08
 1.14917865e-01 5.13612816e-07
 1.15394702e-01 2.30338056e-06
 1.15871540e-01 5.68735008e-06
 1.16348378e-01 9.05708230e-06
 1.16825215e-01 9.88639802e-06
 1.17302053e-01 7.48397059e-06
 1.17778890e-01 3.79962718e-06
 1.18255728e-01 1.15748574e-06
 1.18732566e-01 1.47354199e-07
 1.19209403e-01 7.61931877e-10
 1.19686241e-01 1.02537665e-08
 1.20163078e-01 2.67026974e-09
 1.20639916e-01 1.99919549e-10
 1.21116754e-01 1.04677707e-09
 1.21593591e-01 9.75639167e-10
 1.22070429e-01 1.20624913e-09
 1.22547267e-01 1.67797745e-09
 1.23024104e-01 6.08351296e-09
 1.23500942e-01 8.66621807e-09
 1.23977779e-01 4.74455978e-09
 1.24454617e-01 1.58413530e-09
 1.24931455e-01 1.84012775e-09
 1.25408292e-01 1.01369733e-08
 1.25885130e-01 1.75980268e-08
 1.26361967e-01 5.47121621e-09
 1.26838805e-01 1.29393092e-09
 1.27315643e-01 2.20617964e-09
 1.27792480e-01 1.88446338e-08
 1.28269318e-01 1.27279895e-07
 1.28746155e-01 2.24550993e-08
 1.29222993e-01 1.26324685e-06
 1.29699831e-01 1.36056909e-05
 1.30176668e-01 5.18130441e-05
 1.30653506e-01 1.12764002e-04
 1.31130344e-01 1.61016438e-04
 1.31607181e-01 1.57808449e-04
 1.32084019e-01 1.05561042e-04
 1.32560856e-01 4.53411263e-05
 1.33037694e-01 1.04354510e-05
 1.33514532e-01 6.03687073e-07
 1.33991369e-01 1.03431174e-07
 1.34468207e-01 1.75432534e-07
 1.34945044e-01 2.13344588e-08
 1.35421882e-01 4.46802686e-09
 1.35898720e-01 5.73025630e-09
 1.36375557e-01 1.30132548e-08
 1.36852395e-01 1.84327700e-08
 1.37329233e-01 5.56858137e-09
 1.37806070e-01 1.17852451e-08
 1.38282908e-01 9.89414323e-09
 1.38759745e-01 1.99753040e-09
 1.39236583e-01 1.23362717e-08
 1.39713421e-01 6.36999198e-09
 1.40190258e-01 1.27934083e-07
 1.40667096e-01 1.47246799e-07
 1.41143933e-01 3.59624109e-08
 1.41620771e-01 4.54923648e-07
 1.42097609e-01 1.14836132e-07
 1.42574446e-01 1.32883084e-06
 1.43051284e-01 4.39888740e-06
 1.43528121e-01 1.29470121e-06
 1.44004959e-01 1.48847068e-04
 1.44481797e-01 1.00885797e-03
 1.44958634e-01 3.09910882e-03
 1.45435472e-01 5.78134219e-03
 1.45912310e-01 7.22727493e-03
 1.46389147e-01 6.23971821e-03
 1.46865985e-01 3.66193820e-03
 1.47342822e-01 1.35213485e-03
 1.47819660e-01 2.48763943e-04
 1.48296498e-01 6.81870029e-06
 1.48773335e-01 4.61431651e-06
 1.49250173e-01 2.26040548e-06
 1.49727010e-01 4.05609581e-07
 1.50203848e-01 1.62141566e-06
 1.50680686e-01 1.98620687e-07
 1.51157523e-01 4.51039544e-07
 1.51634361e-01 1.76706012e-07
 1.52111199e-01 8.66318414e-07
 1.52588036e-01 1.84006054e-06
 1.53064874e-01 6.11142043e-09
 1.53541711e-01 3.42776435e-06
 1.54018549e-01 2.69462794e-06
 1.54495387e-01 1.63005257e-06
 1.54972224e-01 1.35601977e-05
 1.55449062e-01 1.59618449e-06
 1.55925899e-01 3.06459334e-05
 1.56402737e-01 6.70352384e-05
 1.56879575e-01 6.01377433e-06
 1.57356412e-01 4.76054066e-04
 1.57833250e-01 4.50551025e-04
 1.58310087e-01 2.02425995e-03
 1.58786925e-01 4.43653597e-02
 1.59263763e-01 2.17454595e-01
 1.59740600e-01 5.56902748e-01
 1.60217438e-01 9.05601353e-01
 1.60694276e-01 1.00000000e+00
 1.61171113e-01 7.58624920e-01
 1.61647951e-01 3.81925048e-01
 1.62124788e-01 1.14214911e-01
 1.62601626e-01 1.42673734e-02
 1.63078464e-01 1.12061665e-05
 1.63555301e-01 7.30544103e-04
 1.64032139e-01 1.72265073e-04
 1.64508976e-01 1.76813293e-05
 1.64985814e-01 6.44946910e-05
 1.65462652e-01 4.83470224e-06
 1.65939489e-01 1.02161556e-05
 1.66416327e-01 1.03678586e-05
 1.66893165e-01 3.94363964e-08
 1.67370002e-01 3.08414070e-06
 1.67846840e-01 1.56918788e-06
 1.68323677e-01 1.08776638e-07
 1.68800515e-01 8.48207903e-07
 1.69277353e-01 2.90634440e-07
 1.69754190e-01 7.21830741e-08
 1.70231028e-01 9.59285312e-07
 1.70707865e-01 2.03060263e-06
 1.71184703e-01 5.99993205e-07
 1.71661541e-01 3.03247137e-06
 1.72138378e-01 1.89599626e-05
 1.72615216e-01 1.43481643e-06
 1.73092054e-01 2.66535601e-04
 1.73568891e-01 2.73714838e-03
 1.74045729e-01 1.04153592e-02
 1.74522566e-01 2.26967428e-02
 1.74999404e-01 3.22951951e-02
 1.75476242e-01 3.13985301e-02
 1.75953079e-01 2.08217864e-02
 1.76429917e-01 8.94099680e-03
 1.76906754e-01 2.12966389e-03
 1.77383592e-01 1.57447577e-04
 1.77860430e-01 7.68074455e-06
 1.78337267e-01 2.11577593e-05
 1.78814105e-01 1.71715162e-06
 1.79290942e-01 1.38823141e-06
 1.79767780e-01 1.30395703e-06
 1.80244618e-01 9.81482395e-09
 1.80721455e-01 6.63997555e-07
 1.81198293e-01 2.89741686e-07
 1.81675131e-01 2.03716096e-08
 1.82151968e-01 1.68177503e-07
 1.82628806e-01 4.84342430e-08
 1.83105643e-01 1.25773614e-08
 1.83582481e-01 1.18592733e-08
 1.84059319e-01 1.31402663e-08
 1.84536156e-01 8.19434528e-08
 1.85012994e-01 5.38653215e-08
 1.85489831e-01 7.19741282e-09
 1.85966669e-01 1.58495739e-08
 1.86443507e-01 3.06097406e-08
 1.86920344e-01 5.69509462e-08
 1.87397182e-01 2.18296246e-09
 1.87874020e-01 4.98333548e-07
 1.88350857e-01 3.69123725e-06
 1.88827695e-01 1.10909263e-05
 1.89304532e-01 2.01220690e-05
 1.89781370e-01 2.47872926e-05
 1.90258208e-01 2.13826914e-05
 1.90735045e-01 1.26386657e-05
 1.91211883e-01 4.69321999e-06
 1.91688720e-01 8.57821005e-07
 1.92165558e-01 2.33310764e-08
 1.92642396e-01 1.48635483e-08
 1.93119233e-01 1.06035163e-08
 1.93596071e-01 1.11203348e-08
 1.94072908e-01 1.37169119e-08
 1.94549746e-01 7.32952400e-09
 1.95026584e-01 5.76469184e-09
 1.95503421e-01 5.52205878e-09
 1.95980259e-01 6.07956384e-09
 1.96457097e-01 5.94363032e-09
 1.96933934e-01 3.40867420e-09
 1.97410772e-01 1.60369557e-09
 1.97887609e-01 1.26430583e-09
 1.98364447e-01 1.59085221e-09
 1.98841285e-01 9.08837803e-10
 1.99318122e-01 1.18027732e-11
 1.99794960e-01 4.26247419e-10
 2.00271797e-01 5.43019204e-10
 2.00748635e-01 9.80266938e-10
 2.01225473e-01 2.88728218e-09
 2.01702310e-01 3.53902350e-09
 2.02179148e-01 3.12390768e-09
 2.02655986e-01 5.00629050e-08
 2.03132823e-01 2.73577037e-07
 2.03609661e-01 7.29813173e-07
 2.04086498e-01 1.19440219e-06
 2.04563336e-01 1.31542284e-06
 2.05040174e-01 1.01153408e-06
 2.05517011e-01 5.43543289e-07
 2.05993849e-01 1.96512591e-07
 2.06470686e-01 4.45813669e-08
 2.06947524e-01 1.04357585e-08
 2.07424362e-01 1.12116789e-08
 2.07901199e-01 1.17878282e-08
 2.08378037e-01 7.79304920e-09
 2.08854874e-01 3.33265105e-09
 2.09331712e-01 1.05318147e-09
 2.09808550e-01 6.75314813e-10
 2.10285387e-01 1.69565018e-09
 2.10762225e-01 3.89134922e-09
 2.11239063e-01 5.16137950e-09
 2.11715900e-01 4.05449124e-09
 2.12192738e-01 2.49960454e-09
 2.12669575e-01 2.03031443e-09
 2.13146413e-01 1.90750641e-09
 2.13623251e-01 1.54799818e-09
 2.14100088e-01 1.02665890e-09
 2.14576926e-01 5.01864895e-10
 2.15053763e-01 1.04129459e-10
 2.15530601e-01 7.63691787e-11
 2.16007439e-01 8.02968488e-10
 2.16484276e-01 1.40015495e-09
 2.16961114e-01 1.09032422e-09
 2.17437952e-01 7.37115823e-09
 2.17914789e-01 3.80668325e-08
 2.18391627e-01 9.87732820e-08
 2.18868464e-01 1.57043298e-07
 2.19345302e-01 1.64503253e-07
 2.19822140e-01 1.13638743e-07
 2.20298977e-01 4.81328398e-08
 2.20775815e-01 1.00081560e-08
 2.21252652e-01 1.08146962e-09
 2.21729490e-01 1.66480981e-09
 2.22206328e-01 1.54030683e-09
 2.22683165e-01 1.87798300e-09
 2.23160003e-01 3.85545473e-09
 2.23636840e-01 6.29179555e-09
 2.24113678e-01 8.28251143e-09
 2.24590516e-01 9.39031735e-09
 2.25067353e-01 9.02758377e-09
 2.25544191e-01 7.18154113e-09
 2.26021029e-01 4.89889607e-09
 2.26497866e-01 3.18657185e-09
 2.26974704e-01 2.17605762e-09
 2.27451541e-01 1.53566759e-09
 2.27928379e-01 1.01572736e-09
 2.28405217e-01 6.61308716e-10
 2.28882054e-01 5.17680990e-10
 2.29358892e-01 3.88816015e-10
 2.29835729e-01 2.06077234e-10
 2.30312567e-01 9.43683170e-11
 2.30789405e-01 9.94981846e-11
 2.31266242e-01 2.66837980e-10
 2.31743080e-01 9.70461055e-10
 2.32219918e-01 3.15329407e-09
 2.32696755e-01 7.45063392e-09
 2.33173593e-01 1.24473408e-08
 2.33650430e-01 1.50195952e-08
 2.34127268e-01 1.33550928e-08
 2.34604106e-01 8.75342559e-09
 2.35080943e-01 4.02043269e-09
 2.35557781e-01 1.07691300e-09
 2.36034618e-01 1.69737472e-10
 2.36511456e-01 3.29682980e-10
 2.36988294e-01 4.75165637e-10
 2.37465131e-01 3.71126951e-10
 2.37941969e-01 4.76059481e-10
 2.38418806e-01 1.22610431e-09
 2.38895644e-01 2.68624233e-09
 2.39372482e-01 4.50397540e-09
 2.39849319e-01 5.92758457e-09
 2.40326157e-01 6.11045584e-09
 2.40802995e-01 4.83151292e-09
 2.41279832e-01 2.84159429e-09
 2.41756670e-01 1.19561525e-09
 2.42233507e-01 3.60489070e-10
 2.42710345e-01 9.79234228e-11
 2.43187183e-01 4.35517083e-11
 2.43664020e-01 8.09039450e-11
 2.44140858e-01 1.32102790e-10
 2.44617695e-01 8.96228523e-11
 2.45094533e-01 1.75617121e-11
 2.45571371e-01 1.60593598e-11
 2.46048208e-01 3.26003081e-11
 2.46525046e-01 9.64140771e-12
 2.47001884e-01 1.57854453e-11
 2.47478721e-01 1.88489293e-10
 2.47955559e-01 5.84384178e-10
 2.48432396e-01 1.02396024e-09
 2.48909234e-01 1.18718509e-09
 2.49386072e-01 9.62240522e-10
 2.49862909e-01 5.62474234e-10
 2.50339747e-01 2.61177969e-10
 2.50816584e-01 2.11084987e-10
 2.51293422e-01 4.80675602e-10
 2.51770260e-01 9.35431211e-10
 2.52247097e-01 1.15977468e-09
 2.52723935e-01 9.38260361e-10
 2.53200772e-01 6.09433362e-10
 2.53677610e-01 5.88634808e-10
 2.54154448e-01 1.26372814e-09
 2.54631285e-01 3.26369272e-09
 2.55108123e-01 6.13456262e-09
 2.55584961e-01 7.45305970e-09
 2.56061798e-01 5.65380921e-09
 2.56538636e-01 2.49473256e-09
 2.57015473e-01 5.51778717e-10
 2.57492311e-01 9.86189481e-11
 2.57969149e-01 6.87355321e-11
 2.58445986e-01 5.96398236e-11
 2.58922824e-01 1.36851331e-10
 2.59399661e-01 1.64570890e-10
 2.59876499e-01 9.06838747e-11
 2.60353337e-01 7.93456248e-11
 2.60830174e-01 1.74390497e-10
 2.61307012e-01 2.60657557e-10
 2.61783850e-01 2.72745777e-10
 2.62260687e-01 2.37803995e-10
 2.62737525e-01 2.32695833e-10
 2.63214362e-01 3.78742407e-10
 2.63691200e-01 7.79937227e-10
 2.64168038e-01 1.40548021e-09
 2.64644875e-01 2.05629112e-09
 2.65121713e-01 2.40982598e-09
 2.65598550e-01 2.10634022e-09
 2.66075388e-01 1.11917711e-09
 2.66552226e-01 2.38623091e-10
 2.67029063e-01 2.69420928e-10
 2.67505901e-01 3.14051699e-10
 2.67982738e-01 5.09822112e-10
 2.68459576e-01 9.17813546e-09
 2.68936414e-01 3.83807387e-08
 2.69413251e-01 8.22509104e-08
 2.69890089e-01 1.10138212e-07
 2.70366927e-01 9.76820278e-08
 2.70843764e-01 5.67507773e-08
 2.71320602e-01 1.96451334e-08
 2.71797439e-01 2.91260583e-09
 2.72274277e-01 1.13158011e-10
 2.72751115e-01 4.06867424e-10
 2.73227952e-01 1.64624356e-10
 2.73704790e-01 6.88646721e-12
 2.74181627e-01 2.53981564e-10
 2.74658465e-01 5.81276595e-10
 2.75135303e-01 8.08481298e-10
 2.75612140e-01 9.26626366e-10
 2.76088978e-01 9.59312641e-10
 2.76565816e-01 9.58732444e-10
 2.77042653e-01 9.63179535e-10
 2.77519491e-01 9.26128857e-10
 2.77996328e-01 7.17846263e-10
 2.78473166e-01 3.60885195e-10
 2.78950004e-01 1.65650890e-10
 2.79426841e-01 2.81258533e-10
 2.79903679e-01 7.27900012e-10
 2.80380516e-01 1.91324055e-09
 2.80857354e-01 4.08227680e-09
 2.81334192e-01 6.59031028e-09
 2.81811029e-01 5.88726303e-09
 2.82287867e-01 5.08237850e-09
 2.82764704e-01 6.37911070e-08
 2.83241542e-01 3.21430461e-07
 2.83718380e-01 8.44807453e-07
 2.84195217e-01 1.41066663e-06
 2.84672055e-01 1.61075141e-06
 2.85148893e-01 1.28163396e-06
 2.85625730e-01 6.94761811e-07
 2.86102568e-01 2.36820082e-07
 2.86579405e-01 4.11139883e-08
 2.87056243e-01 2.37811434e-09
 2.87533081e-01 1.19569688e-09
 2.88009918e-01 3.43725009e-10
 2.88486756e-01 1.46699086e-10
 2.88963593e-01 2.79067339e-10
 2.89440431e-01 8.82590230e-11
 2.89917269e-01 3.50959723e-11
 2.90394106e-01 2.38109504e-10
 2.90870944e-01 9.98640764e-10
 2.91347782e-01 1.66029633e-09
 2.91824619e-01 1.43317727e-09
 2.92301457e-01 9.70363127e-10
 2.92778294e-01 1.09582537e-09
 2.93255132e-01 2.47131636e-09
 2.93731970e-01 3.84609149e-09
 2.94208807e-01 2.48586475e-09
 2.94685645e-01 4.77114021e-10
 2.95162482e-01 3.11632090e-10
 2.95639320e-01 4.23433733e-09
 2.96116158e-01 1.70760723e-08
 2.96592995e-01 9.38016798e-09
 2.97069833e-01 4.24697444e-08
 2.97546670e-01 7.14949439e-07
 2.98023508e-01 3.07642042e-06
 2.98500346e-01 7.14305265e-06
 2.98977183e-01 1.06818277e-05
 2.99454021e-01 1.08862348e-05
 2.99930859e-01 7.55650183e-06
 3.00407696e-01 3.37375770e-06
 3.00884534e-01 8.13339360e-07
 3.01361371e-01 5.10386257e-08
 3.01838209e-01 8.40495209e-09
 3.02315047e-01 1.78393855e-08
 3.02791884e-01 5.75891902e-09
 3.03268722e-01 3.87765346e-09
 3.03745559e-01 3.94149945e-09
 3.04222397e-01 3.08624632e-09
 3.04699235e-01 2.37384524e-09
 3.05176072e-01 1.50766788e-09
 3.05652910e-01 1.43021729e-09
 3.06129748e-01 1.25629517e-09
 3.06606585e-01 6.05339773e-10
 3.07083423e-01 5.16490780e-10
 3.07560260e-01 4.13080431e-10
 3.08037098e-01 5.32541129e-09
 3.08513936e-01 8.63380407e-09
 3.08990773e-01 2.45388399e-09
 3.09467611e-01 1.37689980e-08
 3.09944448e-01 1.01872610e-08
 3.10421286e-01 1.98861139e-08
 3.10898124e-01 1.03852737e-07
 3.11374961e-01 2.07954593e-08
 3.11851799e-01 3.66209310e-06
 3.12328636e-01 2.68760809e-05
 3.12805474e-01 8.67006557e-05
 3.13282312e-01 1.68043114e-04
 3.13759149e-01 2.17499486e-04
 3.14235987e-01 1.94662443e-04
 3.14712825e-01 1.19166034e-04
 3.15189662e-01 4.65673459e-05
 3.15666500e-01 9.43557956e-06
 3.16143337e-01 3.81777440e-07
 3.16620175e-01 1.17315839e-07
 3.17097013e-01 7.48782020e-08
 3.17573850e-01 2.02829435e-08
 3.18050688e-01 8.48827387e-08
 3.18527525e-01 1.88044995e-08
 3.19004363e-01 8.20739588e-09
 3.19481201e-01 5.73652452e-09
 3.19958038e-01 4.74944879e-08
 3.20434876e-01 1.03811078e-07
 3.20911714e-01 5.42615072e-09
 3.21388551e-01 1.49218383e-07
 3.21865389e-01 1.67121552e-07
 3.22342226e-01 3.37018815e-08
 3.22819064e-01 5.85169005e-07
 3.23295902e-01 1.49036332e-07
 3.23772739e-01 1.12850838e-06
 3.24249577e-01 3.30129211e-06
 3.24726414e-01 3.67994809e-08
 3.25203252e-01 1.89484902e-05
 3.25680090e-01 2.55618413e-05
 3.26156927e-01 5.77026471e-05
 3.26633765e-01 1.69814677e-03
 3.27110602e-01 9.04174060e-03
 3.27587440e-01 2.43527176e-02
 3.28064278e-01 4.12062310e-02
 3.28541115e-01 4.71808734e-02
 3.29017953e-01 3.71431742e-02
 3.29494791e-01 1.95154998e-02
 3.29971628e-01 6.18895246e-03
 3.30448466e-01 8.69070158e-04
 3.30925303e-01 4.93443063e-06
 3.31402141e-01 3.48055019e-05
 3.31878979e-01 1.10432002e-05
 3.32355816e-01 4.09326411e-07
 3.32832654e-01 3.15798116e-06
 3.33309491e-01 3.91098759e-07
 3.33786329e-01 4.28871059e-07
 3.34263167e-01 5.82222819e-07
 3.34740004e-01 1.47808188e-08
 3.35216842e-01 1.28697381e-07
 3.35693680e-01 9.11741108e-08
 3.36170517e-01 5.33471174e-09
 3.36647355e-01 3.19475430e-08
 3.37124192e-01 8.09430228e-09
 3.37601030e-01 7.63635797e-09
 3.38077868e-01 5.78388990e-08
 3.38554705e-01 1.04999105e-07
 3.39031543e-01 4.63236568e-08
 3.39508380e-01 6.40089915e-08
 3.39985218e-01 6.12382654e-07
 3.40462056e-01 1.27776177e-07
 3.40938893e-01 7.51771253e-06
 3.41415731e-01 8.80206806e-05
 3.41892568e-01 3.56913023e-04
 3.42369406e-01 8.13889749e-04
 3.42846244e-01 1.20319997e-03
 3.43323081e-01 1.21282086e-03
 3.43799919e-01 8.35647299e-04
 3.44276757e-01 3.76017074e-04
 3.44753594e-01 9.62583954e-05
 3.45230432e-01 8.64409927e-06
 3.45707269e-01 1.82921079e-07
 3.46184107e-01 8.66994816e-07
 3.46660945e-01 1.11308804e-07
 3.47137782e-01 3.77257348e-08
 3.47614620e-01 4.80875061e-08
 3.48091457e-01 5.99791200e-10
 3.48568295e-01 3.26236320e-08
 3.49045133e-01 1.87988743e-08
 3.49521970e-01 4.95891621e-10
 3.49998808e-01 7.88077613e-09
 3.50475646e-01 5.28360098e-09
